country,date,coal,gas,oil,nuclear,hydro,wind,solar,other
Denmark,1990,,,,0.0,0.028,0.6103,0.0,0.21000000000000002
Denmark,1991,,,,0.0,0.0254,0.7401000000000001,0.0,0.355
Denmark,1992,,,,0.0,0.0277,0.9154,0.0,0.521
Denmark,1993,,,,0.0,0.0275,1.0342,0.0,0.728
Denmark,1994,,,,0.0,0.032600000000000004,1.137,0.0,0.5733997093736998
Denmark,1995,,,,0.0,0.030299999999999997,1.1773,0.0,0.6468404554852435
Denmark,1996,,,,0.0,0.0193,1.2269,0.00016111111111111108,0.8321831899572808
Denmark,1997,,,,0.0,0.0192,1.9342,0.0003194444444444444,0.9756674041627444
Denmark,1998,,,,0.0,0.0273,2.8198999999999996,0.00039999999999999996,1.0781569760154166
Denmark,1999,,,,0.0,0.0305,3.029,0.0008805555555555555,1.3189089746079028
Denmark,2000,,,,0.0,0.0302,4.2412,0.0012,1.2996055596681482
Denmark,2001,,,,0.0,0.0276,4.306019444444444,0.0012,1.5115592094010413
Denmark,2002,,,,0.0,0.0318,4.876938888888889,0.0012805555555555556,1.8791215307122873
Denmark,2003,,,,0.0,0.0212,5.560783333333333,0.0015194444444444444,2.4933515393946584
Denmark,2004,,,,0.0,0.0265,6.583111111111111,0.0018388888888888888,2.9107547421180846
Denmark,2005,,,,0.0,0.0225,6.614,0.002161111111111111,3.1742494654903695
Denmark,2006,,,,0.0,0.0234,6.107958333333334,0.0022138888888888885,3.0699493428291524
Denmark,2007,,,,0.0,0.0282,7.1712,0.0024944444444444445,3.1050638040346943
Denmark,2008,,,,0.0,0.025799999999999997,6.9278,0.0026222222222222224,3.140571269282151
Denmark,2009,,,,0.0,0.018900000000000004,6.7205,0.00375,3.3202575919933968
Denmark,2010,,,,0.0,0.020641666666666666,7.809422222222222,0.00616111111111111,4.593930555555556
Denmark,2011,,,,0.0,0.016869444444444444,9.774183333333333,0.015130555555555555,4.375025
Denmark,2012,,,,0.0,0.017474999999999997,10.269938888888888,0.1038611111111111,4.446005555555556
Denmark,2013,,,,0.0,0.013419444444444444,11.123275,0.5175416666666667,4.313502777777778
Denmark,2014,,,,0.0,0.015102777777777776,13.078502777777778,0.5955166666666667,4.301852777777778
Denmark,2015,,,,0.0,0.018030555555555557,14.133091666666665,0.6042611111111111,4.200627777777778
Denmark,2016,,,,0.0,0.019272222222222222,12.781730555555557,0.7437805555555556,4.913772222222223
Denmark,2017,,,,0.0,0.017872222222222223,14.780000000000001,0.7514861111111111,6.3547777777777785
Denmark,2018,,,,0.0,0.014861111111111111,13.901955555555556,0.9529729999999998,6.040580555555556
Denmark,2019,,,,0.0,0.017216666666666665,16.149833333333333,0.9632694444444444,6.163630555555557
Denmark,2020,,,,0.0,0.016561267743676902,16.35334960876875,1.1813139183862358,5.2777874190403145
Eastern Africa,1965,,,,0.0,6.047535583314,0.0,0.0,0.0
Eastern Africa,1966,,,,0.0,7.167577180555999,0.0,0.0,0.0
Eastern Africa,1967,,,,0.0,7.010666915489001,0.0,0.0,0.0
Eastern Africa,1968,,,,0.0,7.197782812210001,0.0,0.0,0.0
Eastern Africa,1969,,,,0.0,7.9119015867270015,0.0,0.0,0.0
Eastern Africa,1970,,,,0.0,11.339996030782,0.0,0.0,0.0
Eastern Africa,1971,,,,0.0,8.903069341044002,0.0,0.0,0.126
Eastern Africa,1972,,,,0.0,10.891284238176,0.0,0.0,0.127
Eastern Africa,1973,,,,0.0,11.249310159373,0.0,0.0,0.132
Eastern Africa,1974,,,,0.0,14.267527754766999,0.0,0.0,0.136
Eastern Africa,1975,,,,0.0,15.188581642308,0.0,0.0,0.133
Eastern Africa,1976,,,,0.0,16.743711099245996,0.0,0.0,0.146
Eastern Africa,1977,,,,0.0,19.092784823890998,0.0,0.0,0.149
Eastern Africa,1978,,,,0.0,18.238818291895004,0.0,0.0,0.155
Eastern Africa,1979,,,,0.0,19.775000000000002,0.0,0.0,0.161
Eastern Africa,1980,,,,0.0,18.078555155875296,0.0,0.0,0.167
Eastern Africa,1981,,,,0.0,18.878672661870507,0.0,0.0,0.177
Eastern Africa,1982,,,,0.0,19.574581534772182,0.0,0.0,0.195
Eastern Africa,1983,,,,0.0,19.379672661870504,0.0,0.0,0.189
Eastern Africa,1984,,,,0.0,18.887100719424463,0.0,0.0,0.192
Eastern Africa,1985,,,,0.0,19.69168505195843,0.0,0.0,0.227
Eastern Africa,1986,,,,0.0,18.84537330135891,0.0,0.0,0.617
Eastern Africa,1987,,,,0.0,16.426960308424462,0.0,0.0,0.6149999999999999
Eastern Africa,1988,,,,0.0,18.618456357139888,0.0,0.0,0.583
Eastern Africa,1989,,,,0.0,18.026214767127094,0.0,0.0,0.5740000000000001
Eastern Africa,1990,,,,0.0,21.345568214147086,0.0,0.0,0.7130000000000001
Eastern Africa,1991,,,,0.0,21.742557099630698,0.0,0.0,0.716
Eastern Africa,1992,,,,0.0,19.63298964922222,0.0,0.0,0.709
Eastern Africa,1993,,,,0.0,20.532532482471627,0.0,0.0,0.698
Eastern Africa,1994,,,,0.0,20.67232138402318,0.0,0.0,0.5860000000000001
Eastern Africa,1995,,,,0.0,20.861897915791367,0.0,0.0,0.73
Eastern Africa,1996,,,,0.0,20.735676811194246,0.0,0.0,0.8940930879110345
Eastern Africa,1997,,,,0.0,21.813017528,0.0,0.0,0.9120930879110345
Eastern Africa,1998,,,,0.0,27.865045849999998,0.0,0.0,1.1465019652957533
Eastern Africa,1999,,,,0.0,29.365874406999996,0.0,0.0,1.1321861758220688
Eastern Africa,2000,,,,0.0,30.854148745000007,0.0001,0.0,1.4997631578947368
Eastern Africa,2001,,,,0.0,34.95843274782812,0.0,0.00017399999499320985,1.5956526315789474
Eastern Africa,2002,,,,0.0,37.99841310705175,0.0003,0.000347000002861023,1.4887000000000001
Eastern Africa,2003,,,,0.0,38.378885663,0.0004,0.000347000002861023,1.8967999999999998
Eastern Africa,2004,,,,0.0,38.95177123030224,0.0009,0.0005210000276565552,2.1822
Eastern Africa,2005,,,,0.0,40.263620982017805,0.0013,0.0011990000565052033,2.1532999999999998
Eastern Africa,2006,,,,0.0,42.55958519263769,0.0048,0.00478699998140335,2.29319
Eastern Africa,2007,,,,0.0,46.38664501280567,0.011000000002980232,0.00941428301773797,2.20555
Eastern Africa,2008,,,,0.0,45.787681405347655,0.01607,0.01775119207269345,2.321822
Eastern Africa,2009,,,,0.0,48.02024297976074,0.026700000000000005,0.03157891708544885,2.67872219
Eastern Africa,2010,,,,0.0,53.97224481762939,0.03821,0.0947658649128338,2.936542064
Eastern Africa,2011,,,,0.0,55.613467801783194,0.03413000000000001,0.17457879089226092,2.938756611
Eastern Africa,2012,,,,0.0,58.06110447053907,0.15397820009155275,0.24455986358397452,3.089649862
Eastern Africa,2013,,,,0.0,61.75779760331934,0.3147111000915527,0.30279338120028654,3.371167925
Eastern Africa,2014,,,,0.0,65.9884917933297,0.4413035000915528,0.3804026071546145,4.542418028
Eastern Africa,2015,,,,0.0,65.28445793677245,0.777721700137329,0.43590486090875824,6.206952605
Eastern Africa,2016,,,,0.0,61.810299961912975,0.8899006001373292,0.49912680123127956,6.281396518299999
Eastern Africa,2017,,,,0.0,64.39421532012877,0.7920949597899907,0.5724178617086066,6.5285278920152
Eastern Africa,2018,,,,0.0,69.019488740675,0.8641475024565026,0.6808196466731085,7.145850309553188
Eastern Africa,2019,,,,0.0,68.68016860306236,2.2249159761235306,0.7718187612602225,7.2760614401896015
Eastern Africa,2020,,,,0.0,72.67794236839316,1.9682714183899974,0.820876082051281,7.117352559142408
Ecuador,1965,,,,0.0,0.249,0.0,0.0,0.0
Ecuador,1966,,,,0.0,0.28500000000000003,0.0,0.0,0.0
Ecuador,1967,,,,0.0,0.314,0.0,0.0,0.0
Ecuador,1968,,,,0.0,0.328,0.0,0.0,0.0
Ecuador,1969,,,,0.0,0.364,0.0,0.0,0.0
Ecuador,1970,,,,0.0,0.405,0.0,0.0,0.0
Ecuador,1971,,,,0.0,0.44,0.0,0.0,0.0
Ecuador,1972,,,,0.0,0.445,0.0,0.0,0.0
Ecuador,1973,,,,0.0,0.435,0.0,0.0,0.0
Ecuador,1974,,,,0.0,0.5,0.0,0.0,0.0
Ecuador,1975,,,,0.0,0.628,0.0,0.0,0.0
Ecuador,1976,,,,0.0,0.605,0.0,0.0,0.0
Ecuador,1977,,,,0.0,0.558,0.0,0.0,0.0
Ecuador,1978,,,,0.0,0.791,0.0,0.0,0.0
Ecuador,1979,,,,0.0,0.709,0.0,0.0,0.0
Ecuador,1980,,,,0.0,0.872,0.0,0.0,0.0
Ecuador,1981,,,,0.0,0.779,0.0,0.0,0.0
Ecuador,1982,,,,0.0,0.895,0.0,0.0,0.0
Ecuador,1983,,,,0.0,1.721,0.0,0.0,0.0
Ecuador,1984,,,,0.0,3.233,0.0,0.0,0.0
Ecuador,1985,,,,0.0,3.279,0.0,0.0,0.0
Ecuador,1986,,,,0.0,4.0120000000000005,0.0,0.0,0.0
Ecuador,1987,,,,0.0,4.57,0.0,0.0,0.0
Ecuador,1988,,,,0.0,4.8260000000000005,0.0,0.0,0.0
Ecuador,1989,,,,0.0,4.954,0.0,0.0,0.0
Ecuador,1990,,,,0.0,4.986687700000001,0.0,0.0,0.0
Ecuador,1991,,,,0.0,5.075921,0.0,0.0,0.0
Ecuador,1992,,,,0.0,4.9735809,0.0,0.0,0.0
Ecuador,1993,,,,0.0,5.8101371,0.0,0.0,0.0
Ecuador,1994,,,,0.0,6.5652775000000005,0.0,0.0,0.0
Ecuador,1995,,,,0.0,5.1605513,0.0,0.0,0.0
Ecuador,1996,,,,0.0,6.3434151,0.0,0.0,0.0
Ecuador,1997,,,,0.0,6.5341771,0.0,0.0,0.0
Ecuador,1998,,,,0.0,6.5060954,0.0,0.0,0.0
Ecuador,1999,,,,0.0,7.176725936940001,0.0,0.0,0.0
Ecuador,2000,,,,0.0,7.611231425514999,0.0,0.0,0.0
Ecuador,2001,,,,0.0,7.070652628787999,0.0,0.0,0.0
Ecuador,2002,,,,0.0,7.5242560301240005,0.0,0.0,0.0
Ecuador,2003,,,,0.0,7.180416910383,0.0,0.0,0.0
Ecuador,2004,,,,0.0,7.411699139289,0.0,0.0,0.00324057
Ecuador,2005,,,,0.0,6.882639372876,0.0,1.238993e-05,0.10285628299999999
Ecuador,2006,,,,0.0,7.129493192311,0.0,1.4874999999999999e-05,0.145555728742
Ecuador,2007,,,,0.0,9.037655280444,0.000962135,1.8161999999999997e-05,0.218752751
Ecuador,2008,,,,0.0,11.293333006077999,0.002682461,2.6687000000000004e-05,0.20832446200000002
Ecuador,2009,,,,0.0,9.225407228995,0.0032044166660000002,7.8786e-06,0.21651979699999999
Ecuador,2010,,,,0.0,8.636400921231,0.00343485,0.0,0.235561874588
Ecuador,2011,,,,0.0,11.133088253311001,0.00334467,5.812e-05,0.278200369999
Ecuador,2012,,,,0.0,12.237723413637,0.002398368,0.00032566,0.296353241997
Ecuador,2013,,,,0.0,11.038824572775999,0.056702974648000004,0.00366360668,0.29578792999700004
Ecuador,2014,,,,0.0,11.457895633368,0.07974246653799999,0.01648269559,0.39947118299800005
Ecuador,2015,,,,0.0,13.096270011695001,0.098806316921,0.036057927187,0.40775104800000006
Ecuador,2016,,,,0.0,15.833842014887999,0.083958750247,0.038754817694,0.48979649099800004
Ecuador,2017,,,,0.0,20.088610000000003,0.0734,0.03748,0.43085
Ecuador,2018,,,,0.0,20.678001867655055,0.08025777129100001,0.03807932406500003,0.42796765147500004
Ecuador,2019,,,,0.0,24.664263544249003,0.08552693725000009,0.1664522795829998,0.45472344827000005
Ecuador,2020,,,,0.0,24.767994933530233,0.08552693725000009,0.16644625525139067,0.4847936567853065
Egypt,1965,,,,0.0,1.7324048,0.0,0.0,0.0
Egypt,1966,,,,0.0,1.8252122000000002,0.0,0.0,0.0
Egypt,1967,,,,0.0,1.9666330000000003,0.0,0.0,0.0
Egypt,1968,,,,0.0,3.0007726000000003,0.0,0.0,0.0
Egypt,1969,,,,0.0,3.9907182000000008,0.0,0.0,0.0
Egypt,1970,,,,0.0,4.688983400000001,0.0,0.0,0.0
Egypt,1971,,,,0.0,5.046954800000001,0.0,0.0,0.0
Egypt,1972,,,,0.0,5.1618592,0.0,0.0,0.0
Egypt,1973,,,,0.0,5.153020400000001,0.0,0.0,0.0
Egypt,1974,,,,0.0,6.116449600000001,0.0,0.0,0.0
Egypt,1975,,,,0.0,6.792617800000001,0.0,0.0,0.0
Egypt,1976,,,,0.0,8.0035334,0.0,0.0,0.0
Egypt,1977,,,,0.0,9.037673000000002,0.0,0.0,0.0
Egypt,1978,,,,0.0,9.9303918,0.0,0.0,0.0
Egypt,1979,,,,0.0,9.607775600000002,0.0,0.0,0.0
Egypt,1980,,,,0.0,9.8022292,0.0,0.0,0.0
Egypt,1981,,,,0.0,10.213233400000002,0.0,0.0,0.0
Egypt,1982,,,,0.0,10.491655600000001,0.0,0.0,0.0
Egypt,1983,,,,0.0,9.815487400000002,0.0,0.0,0.0
Egypt,1984,,,,0.0,9.6298726,0.0,0.0,0.0
Egypt,1985,0.0,9.2365,11.869,0.0,9.148,0.0,0.0,0.0
Egypt,1986,0.0,10.289,13.200000000000001,0.0,8.972,0.0,0.0,0.0
Egypt,1987,0.0,11.716000000000001,14.969000000000001,0.0,8.9695,0.0,0.0,0.0
Egypt,1988,0.0,13.1555,16.728,0.0,8.829,0.0,0.0,0.0
Egypt,1989,0.0,13.715,17.4125,0.0,9.487,0.0,0.0,0.0
Egypt,1990,0.0,16.446,15.5535,0.0,9.953,0.0,0.0,0.0
Egypt,1991,0.0,20.4065,12.9535,0.0,9.916,0.0,0.0,0.0
Egypt,1992,0.0,22.9445,12.2425,0.0,9.8,0.0,0.0,0.0
Egypt,1993,0.0,26.1725,10.472,0.0,10.0925,0.0,0.0,0.0
Egypt,1994,0.0,29.2915,8.5305,0.0,10.728,0.0,0.0,0.0
Egypt,1995,0.0,30.45,9.01,0.0,11.192,0.0,0.0,0.0
Egypt,1996,0.0,31.5135,10.5725,0.0,11.484,0.0,0.0,0.0
Egypt,1997,0.0,32.6795,12.3335,0.0,11.771,0.0,0.0,0.0
Egypt,1998,0.0,32.529500000000006,16.063,0.0,12.1045,0.0,0.0,0.0
Egypt,1999,0.0,37.2265,15.0515,0.0,13.4405,0.012,0.0,0.0
Egypt,2000,0.0,42.18835713463313,16.87194286536687,0.0,14.178,0.0805,0.0002,0.0
Egypt,2001,0.0,48.47134021778585,17.64775978221416,0.0,14.4135,0.179,0.0009000000000000001,0.0
Egypt,2002,0.0,57.4507023837621,14.577297616237903,0.0,13.9945,0.2125,0.001,0.0
Egypt,2003,0.0,64.0246891554745,14.935810844525497,0.0,12.939,0.28600000000000003,0.001,0.0
Egypt,2004,0.0,74.44771455196964,10.468054265234661,0.0,12.8315,0.5040505050505051,0.001,0.0
Egypt,2005,0.0,76.7896031689705,15.002601132104774,0.0,12.644,0.5101111111111112,0.001,0.0
Egypt,2006,0.0,83.05987460641761,15.210614640894212,0.0,12.7845,0.6050606060606061,0.001,0.0
Egypt,2007,0.0,89.21160314511052,15.774240940911003,0.0,14.217500000000001,0.6624363636363636,0.0012,0.0
Egypt,2008,0.0,93.73184536504868,19.03325140914487,0.0,15.096,0.9298131313131313,0.0015,0.0
Egypt,2009,0.0,96.1740989942267,23.28123971545073,0.0,13.7725,1.0371939393939396,0.0022,0.0
Egypt,2010,0.0,107.93491479076567,22.10796155332035,0.0,12.9545,1.4091434343434344,0.0252,0.0
Egypt,2011,0.0,115.71538262671265,19.118090491566914,0.0,12.99,1.4948249393939395,0.24456899999999998,0.0
Egypt,2012,0.0,124.36251380710709,23.600674364935923,0.0,13.0275,1.3362030404040404,0.504201,0.0
Egypt,2013,0.0,120.33285185499042,29.89246534931064,0.0,13.2365,1.5765832020202022,0.025436999999999998,0.0
Egypt,2014,0.0,121.37852391204764,35.10107823849,0.0,13.587,1.0281277676767677,0.139549,0.0
Egypt,2015,0.0,126.44124417494046,39.77513754548963,0.0,13.6835,1.8945454545454548,0.042,0.0
Egypt,2016,0.0,135.7669321843347,36.59636351459002,0.0,13.1975,2.3966930303030303,0.23361,0.0
Egypt,2017,0.0,150.0771087043987,27.63393430635394,0.0,12.788,2.109576212121212,0.6025450000000001,0.0
Egypt,2018,0.0,159.27357841357522,23.772251930510812,0.0,12.812546000000001,2.9873910404040407,0.553013,0.0
Egypt,2019,0.0,153.46271432681914,27.41785604307332,0.0,13.213709200000002,4.551864250986229,1.9168226177006389,0.0
Egypt,2020,0.0,150.01124859871604,25.77504444730547,0.0,13.13905104,6.776345265586818,2.9085032192616658,0.0
Estonia,1985,,,,0.0,0.0,0.0,0.0,0.0
Estonia,1986,,,,0.0,0.0,0.0,0.0,0.0
Estonia,1987,,,,0.0,0.0,0.0,0.0,0.0
Estonia,1988,,,,0.0,0.0,0.0,0.0,0.0
Estonia,1989,,,,0.0,0.0,0.0,0.0,0.0
Estonia,1990,,,,0.0,0.0,0.0,0.0,0.0
Estonia,1991,,,,0.0,0.0,0.0,0.0,0.0
Estonia,1992,,,,0.0,0.0,0.0,0.0,0.0
Estonia,1993,,,,0.0,0.0,0.0,0.0,0.0
Estonia,1994,,,,0.0,0.0,0.0,0.0,0.0
Estonia,1995,,,,0.0,0.0,0.0,0.0,0.006
Estonia,1996,,,,0.0,0.0,0.0,0.0,0.005
Estonia,1997,,,,0.0,0.0,0.0,0.0,0.008
Estonia,1998,,,,0.0,0.0,0.0,0.0,0.012
Estonia,1999,,,,0.0,0.004,0.0,0.0,0.012
Estonia,2000,,,,0.0,0.005,0.0,0.0,0.013
Estonia,2001,,,,0.0,0.007,0.0,0.0,0.011
Estonia,2002,,,,0.0,0.006,0.0014,0.0,0.027
Estonia,2003,,,,0.0,0.013000000000000001,0.006100000000000001,0.0,0.026
Estonia,2004,,,,0.0,0.022,0.0076,0.0,0.031
Estonia,2005,,,,0.0,0.022,0.0539,0.0,0.033
Estonia,2006,,,,0.0,0.014,0.0763,0.0,0.038
Estonia,2007,,,,0.0,0.022,0.091,0.0,0.036000000000000004
Estonia,2008,,,,0.0,0.028,0.133,0.0,0.038
Estonia,2009,,,,0.0,0.032,0.195,0.0001,0.314
Estonia,2010,,,,0.0,0.027,0.277,0.0001,0.742
Estonia,2011,,,,0.0,0.03,0.368,0.0002,0.783
Estonia,2012,,,,0.0,0.042,0.434,0.0003,1.001
Estonia,2013,,,,0.0,0.026000000000000002,0.529,0.0014,0.667
Estonia,2014,,,,0.0,0.0267,0.604,0.0031000000000000003,0.74
Estonia,2015,,,,0.0,0.027,0.7151,0.005900000000000001,0.779
Estonia,2016,,,,0.0,0.035,0.594,0.009677,0.885
Estonia,2017,,,,0.0,0.026000000000000002,0.723,0.014492000000000001,1.6838979999999992
Estonia,2018,,,,0.0,0.015,0.636,0.030802,1.242
Estonia,2019,,,,0.0,0.019,0.687,0.11644894182014466,1.296
Estonia,2020,,,,0.0,0.03841530054644809,0.8232817904374367,0.12581506741229884,1.3440756218486511
Finland,1965,,,,0.0,9.353535353535355,0.0,0.0,0.0
Finland,1966,,,,0.0,10.380808080808082,0.0,0.0,0.0
Finland,1967,,,,0.0,11.62929292929293,0.0,0.0,0.0
Finland,1968,,,,0.0,10.48888888888889,0.0,0.0,0.0
Finland,1969,,,,0.0,8.745454545454546,0.0,0.0,0.0
Finland,1970,,,,0.0,9.524242424242425,0.0,0.0,0.0
Finland,1971,,,,0.0,10.680808080808081,0.0,0.0,0.0
Finland,1972,,,,0.0,10.37979797979798,0.0,0.0,0.0
Finland,1973,,,,0.0,10.57979797979798,0.0,0.0,0.0
Finland,1974,,,,0.0,12.703030303030305,0.0,0.0,0.0
Finland,1975,,,,0.0,12.209090909090909,0.0,0.0,0.0
Finland,1976,,,,0.0,9.481818181818182,0.0,0.0,0.0
Finland,1977,,,,2.642105263157895,12.181818181818183,0.0,0.0,0.0
Finland,1978,,,,3.241052631578947,9.7989898989899,0.0,0.0,0.0
Finland,1979,,,,6.6947368421052635,10.870707070707072,0.0,0.0,0.0
Finland,1980,,,,6.973684210526315,10.217171717171718,0.0,0.0,0.0
Finland,1981,,,,14.563157894736841,13.654545454545456,0.0,0.0,0.0
Finland,1982,,,,16.658947368421053,13.08888888888889,0.0,0.0,0.0
Finland,1983,,,,17.596842105263157,13.580808080808081,0.0,0.0,0.0
Finland,1984,,,,18.73578947368421,13.24747474747475,0.0,0.0,0.0
Finland,1985,,,,18.926315789473684,12.334343434343435,0.0,0.0,0.0
Finland,1986,,,,18.945263157894736,12.38989898989899,0.0,0.0,0.0
Finland,1987,,,,19.509473684210523,13.795959595959596,0.0,0.0,0.0
Finland,1988,,,,19.417894736842104,13.362626262626264,0.0,0.0,0.0
Finland,1989,,,,18.957894736842107,13.030303030303031,0.0,0.0,0.0
Finland,1990,,,,19.082105263157892,10.860606060606061,0.0,0.0005,5.156
Finland,1991,,,,19.37578947368421,13.1979797979798,0.0006,0.0005,4.999
Finland,1992,,,,19.126315789473686,15.10808080808081,0.0024,0.0006,4.95
Finland,1993,,,,19.789473684210527,13.473737373737375,0.0044,0.0007,5.958
Finland,1994,,,,19.29263157894737,11.779797979797982,0.007200000000000001,0.0008,6.465
Finland,1995,,,,19.082105263157892,12.917070707070708,0.0108,0.0008,6.6080000000000005
Finland,1996,,,,19.662105263157894,11.821919191919195,0.011,0.001,5.889
Finland,1997,,,,21.106315789473687,11.914040404040405,0.0166,0.0012,7.891
Finland,1998,,,,22.08,14.925858585858586,0.023,0.0013000000000000002,9.333
Finland,1999,,,,23.221052631578946,12.673434343434346,0.049,0.0014,8.363
Finland,2000,,,,22.710526315789473,14.59878787878788,0.0766,0.0016,8.588526315789474
Finland,2001,,,,23.004105263157896,13.149595959595962,0.0696,0.0017,8.21178947368421
Finland,2002,,,,22.520842105263156,10.730404040404043,0.063,0.0019,8.932421052631577
Finland,2003,,,,22.97884210526316,9.550505050505052,0.09190000000000001,0.0021000000000000003,9.292
Finland,2004,,,,22.962,15.015050505050507,0.1203,0.0024,10.370947368421051
Finland,2005,,,,23.532947368421052,13.563636363636366,0.1683,0.0026000000000000003,9.479473684210525
Finland,2006,,,,23.161684210526314,11.42727272727273,0.1527,0.0034,10.756631578947369
Finland,2007,,,,23.685473684210525,14.131919191919193,0.1884,0.0038,9.928
Finland,2008,,,,23.21021052631579,17.080303030303032,0.2605,0.0039,10.391263157894736
Finland,2009,,,,23.79031578947368,12.700000000000001,0.2766,0.0043,8.743578947368421
Finland,2010,,,,23.041052631578946,12.871717171717172,0.2943,0.0047,10.980210526315789
Finland,2011,,,,23.43736842105263,12.402323232323234,0.4814,0.0053,11.182842105263157
Finland,2012,,,,23.223999999999997,16.83525252525253,0.4943,0.0057,11.101263157894735
Finland,2013,,,,23.866842105263157,12.800404040404041,0.7737,0.006500000000000001,11.942631578947367
Finland,2014,,,,23.837894736842106,13.373939393939397,1.1072,0.008,11.707263157894737
Finland,2015,,,,23.501052631578947,16.751515151515154,2.3505050505050504,0.011111111111111112,11.317894736842105
Finland,2016,,,,23.45263157894737,15.791919191919193,3.0989898989898994,0.022222222222222223,11.422105263157896
Finland,2017,,,,22.709473684210526,14.757575757575758,4.843434343434343,0.0494949494949495,11.833684210526316
Finland,2018,,,,23.032631578947367,13.269696969696971,5.897979797979799,0.09090909090909091,12.825263157894737
Finland,2019,,,,24.121052631578944,12.362626262626264,6.0858585858585865,0.1484848484848485,13.202105263157893
Finland,2020,,,,23.53473684210526,15.765656565656567,8.05050505050505,0.2585858585858586,11.233684210526317
France,1965,,,,0.897,46.881092200000005,0.0,0.0,0.0
France,1966,,,,1.395,52.208469199999996,0.0,0.0,0.39
France,1967,,,,2.076,45.377657400000004,0.0,0.0,0.605
France,1968,,,,3.085,50.4226122,0.0,0.0,0.926
France,1969,,,,3.6,52.9420896,0.0,0.0,1.067
France,1970,,,,5.711,56.68148260000001,0.0,0.0,1.3702458
France,1971,,,,9.329,48.85672520000001,0.0,0.0,1.3918224
France,1972,,,,14.591000000000001,48.831467,0.0,0.0,1.5151953
France,1973,,,,14.751,47.6962618,0.0,0.0,1.5500864
France,1974,,,,14.71,56.2302844,0.0,0.0,1.5770592
France,1975,,,,18.248,60.107937000000014,0.0,0.0,1.4158849
France,1976,,,,15.778,48.56462820000001,0.0,0.0,1.3329
France,1977,,,,17.941,76.3229766,0.0,0.0,1.3745814
France,1978,,,,30.452,68.35983260000002,0.0,0.0,1.4183881
France,1979,,,,39.96,66.41913960000001,0.0,0.0,1.4840102000000002
France,1980,,,,61.251000000000005,69.5267496,0.0,0.0,1.4710235
France,1981,,,,105.32600000000001,72.19516560000001,0.0,0.0,1.4921525
France,1982,,,,108.919,70.57485780000002,0.0,0.0,1.52734
France,1983,,,,144.261,69.4430148,0.0,0.0,1.5587000000000002
France,1984,,,,191.234,65.69010960000001,0.0,0.0,1.6223
France,1985,,,,224.1,62.45333360000001,0.0,0.0,1.65215
France,1986,,,,254.155,63.01084519999999,0.0,0.0,1.6628
France,1987,,,,265.52,71.0875564,0.0,0.0,1.7506
France,1988,,,,275.521,77.1172904,0.0,0.0,1.77325
France,1989,,,,303.931,46.842294,0.0,0.0,1.84145
France,1990,,,,314.081,53.866,0.00027152600000000007,0.0,1.913
France,1991,,,,331.34000000000003,57.602000000000004,0.000489604,0.0,2.102
France,1992,,,,338.445,68.956,0.000489604,0.001488,2.134
France,1993,,,,368.188,64.89500000000001,0.00240218,0.001683,1.974
France,1994,,,,359.981,78.794,0.004704,0.0018785000000000002,2.157
France,1995,,,,377.231,73.11900000000001,0.0047142,0.0020400000000000006,2.329
France,1996,,,,397.34000000000003,66.044,0.0074302,0.0026503,2.423
France,1997,,,,395.483,63.763999999999996,0.0111284,0.0034068,2.6750000000000003
France,1998,,,,387.99,62.092999999999996,0.0194972,0.0040885,2.653
France,1999,,,,394.244,72.514,0.03694443,0.0045475,2.853
France,2000,,,,415.16200000000003,66.363,0.048,0.00522325,2.986
France,2001,,,,421.076,74.268,0.131,0.0061605,3.334
France,2002,,,,436.76,60.397000000000006,0.265,0.00710345,3.537
France,2003,,,,441.07,58.943000000000005,0.388,0.007767300000000001,3.717
France,2004,,,,448.241,59.555,0.595,0.008447984,3.782
France,2005,,,,451.529,51.480000000000004,0.962,0.01050076,3.872
France,2006,,,,450.19100000000003,56.303,2.182,0.01190605,3.841
France,2007,,,,439.73,57.604,4.07,0.018000000000000002,4.216
France,2008,,,,439.447,63.653999999999996,5.694,0.042,4.436
France,2009,,,,409.736,56.994,7.912,0.17400000000000002,4.578
France,2010,,,,428.521,62.714,9.945,0.62,4.917
France,2011,,,,442.38800000000003,44.791000000000004,12.052,2.078,5.48
France,2012,,,,425.406,58.782451,15.107985,4.016,6.347100308511773
France,2013,,,,423.685,70.844045,16.054344,4.735,7.809869578650614
France,2014,,,,436.479,62.82951899999999,17.250189,5.913,8.320373690574236
France,2015,,,,437.427808,54.556958,21.350168,7.263162597840001,8.844253078228267
France,2016,,,,403.195482,59.92342799999999,21.307965,8.164943217,9.635901559771531
France,2017,,,,398.359129,48.964453,24.54369,9.102625159,10.333821474409529
France,2018,,,,412.94181199999997,63.91576800000001,28.530870000000004,10.41155150811,10.550078588396294
France,2019,,,,399.011587,56.027713000000006,34.615359000000005,11.747336493767708,10.743961691210131
France,2020,,,,353.832867,61.30322,40.60381526640806,13.074785996400962,10.595259914008183
Germany,1965,,,,0.117,16.2122092,0.0,0.0,0.0
Germany,1966,,,,0.265,17.5339978,0.0,0.0,0.0
Germany,1967,,,,1.225,16.6523118,0.0,0.0,0.0
Germany,1968,,,,1.766,16.898990800000007,0.0,0.0,0.0
Germany,1969,,,,4.937,13.713477800000003,0.0,0.0,0.0
Germany,1970,,,,6.494,17.5336782,0.0,0.0,0.9200201613000001
